Nome TFC,Entrada GC,Entrada QC,Saida GC,Saida QC,Delta GC,Delta QC,Metodo
./tfcs/edinelco/s1/S1-hwb6.tfc,105,4554,103,4368,2,186,antigo
./tfcs/edinelco/s1/S1-hwb6.tfc,105,4554,105,4579,0,-25,novo
./tfcs/edinelco/s1/S1-hwb6.tfc,105,4554,103,4465,2,89,antigo-novo
./tfcs/edinelco/s1/S1-hwb6.tfc,105,4554,105,4579,0,-25,novo-antigo
./tfcs/edinelco/s1/S1-hwb6_inv.tfc,103,4516,103,4516,0,0,antigo
./tfcs/edinelco/s1/S1-hwb6_inv.tfc,103,4516,107,4710,-4,-194,novo
./tfcs/edinelco/s1/S1-hwb6_inv.tfc,103,4516,108,4731,-5,-215,antigo-novo
./tfcs/edinelco/s1/S1-hwb6_inv.tfc,103,4516,107,4710,-4,-194,novo-antigo
./tfcs/edinelco/s1/S1-hwb7_15.tfc,396,41123,382,38861,14,2262,antigo
./tfcs/edinelco/s1/S1-hwb7_15.tfc,396,41123,397,40270,-1,853,novo
./tfcs/edinelco/s1/S1-hwb7_15.tfc,396,41123,394,40244,2,879,antigo-novo
./tfcs/edinelco/s1/S1-hwb7_15.tfc,396,41123,387,39124,9,1999,novo-antigo
./tfcs/edinelco/s1/S1-hwb7_15_inv.tfc,282,27180,278,26424,4,756,antigo
./tfcs/edinelco/s1/S1-hwb7_15_inv.tfc,282,27180,283,26529,-1,651,novo
./tfcs/edinelco/s1/S1-hwb7_15_inv.tfc,282,27180,285,26843,-3,337,antigo-novo
./tfcs/edinelco/s1/S1-hwb7_15_inv.tfc,282,27180,282,26484,0,696,novo-antigo
./tfcs/edinelco/s1/S1-miller_complete_5.tfc,5,29,5,29,0,0,antigo
./tfcs/edinelco/s1/S1-miller_complete_5.tfc,5,29,5,29,0,0,novo
./tfcs/edinelco/s1/S1-miller_complete_5.tfc,5,29,5,29,0,0,antigo-novo
./tfcs/edinelco/s1/S1-miller_complete_5.tfc,5,29,5,29,0,0,novo-antigo
./tfcs/edinelco/s1/S1-mod5adder.tfc,21,660,21,660,0,0,antigo
./tfcs/edinelco/s1/S1-mod5adder.tfc,21,660,20,671,1,-11,novo
./tfcs/edinelco/s1/S1-mod5adder.tfc,21,660,20,671,1,-11,antigo-novo
./tfcs/edinelco/s1/S1-mod5adder.tfc,21,660,20,671,1,-11,novo-antigo
./tfcs/edinelco/s1/S1-mod5adder_inv.tfc,23,765,22,761,1,4,antigo
./tfcs/edinelco/s1/S1-mod5adder_inv.tfc,23,765,24,803,-1,-38,novo
./tfcs/edinelco/s1/S1-mod5adder_inv.tfc,23,765,24,803,-1,-38,antigo-novo
./tfcs/edinelco/s1/S1-mod5adder_inv.tfc,23,765,24,803,-1,-38,novo-antigo
./tfcs/edinelco/s1/S1-mod5mils_complete_26(18).tfc,5,121,5,121,0,0,antigo
./tfcs/edinelco/s1/S1-mod5mils_complete_26(18).tfc,5,121,5,121,0,0,novo
./tfcs/edinelco/s1/S1-mod5mils_complete_26(18).tfc,5,121,5,121,0,0,antigo-novo
./tfcs/edinelco/s1/S1-mod5mils_complete_26(18).tfc,5,121,5,121,0,0,novo-antigo
./tfcs/edinelco/s1/S1-mod5mils_complete_26(18)_inv.tfc,3,29,3,29,0,0,antigo
./tfcs/edinelco/s1/S1-mod5mils_complete_26(18)_inv.tfc,3,29,5,23,-2,6,novo
./tfcs/edinelco/s1/S1-mod5mils_complete_26(18)_inv.tfc,3,29,5,23,-2,6,antigo-novo
./tfcs/edinelco/s1/S1-mod5mils_complete_26(18)_inv.tfc,3,29,3,13,0,16,novo-antigo
./tfcs/edinelco/s1/S1-nth_prime3_inc.tfc,5,17,5,17,0,0,antigo
./tfcs/edinelco/s1/S1-nth_prime3_inc.tfc,5,17,5,17,0,0,novo
./tfcs/edinelco/s1/S1-nth_prime3_inc.tfc,5,17,4,16,1,1,antigo-novo
./tfcs/edinelco/s1/S1-nth_prime3_inc.tfc,5,17,5,17,0,0,novo-antigo
./tfcs/edinelco/s1/S1-nth_prime3_inc_inv.tfc,5,25,5,25,0,0,antigo
./tfcs/edinelco/s1/S1-nth_prime3_inc_inv.tfc,5,25,5,25,0,0,novo
./tfcs/edinelco/s1/S1-nth_prime3_inc_inv.tfc,5,25,5,25,0,0,antigo-novo
./tfcs/edinelco/s1/S1-nth_prime3_inc_inv.tfc,5,25,5,25,0,0,novo-antigo
./tfcs/edinelco/s1/S1-nth_prime4_inc.tfc,13,127,13,127,0,0,antigo
./tfcs/edinelco/s1/S1-nth_prime4_inc.tfc,13,127,15,139,-2,-12,novo
./tfcs/edinelco/s1/S1-nth_prime4_inc.tfc,13,127,15,139,-2,-12,antigo-novo
./tfcs/edinelco/s1/S1-nth_prime4_inc.tfc,13,127,13,127,0,0,novo-antigo
./tfcs/edinelco/s1/S1-nth_prime4_inc_inv.tfc,14,115,14,115,0,0,antigo
./tfcs/edinelco/s1/S1-nth_prime4_inc_inv.tfc,14,115,14,106,0,9,novo
./tfcs/edinelco/s1/S1-nth_prime4_inc_inv.tfc,14,115,14,106,0,9,antigo-novo
./tfcs/edinelco/s1/S1-nth_prime4_inc_inv.tfc,14,115,14,106,0,9,novo-antigo
./tfcs/edinelco/s1/S1-nth_prime5_inc.tfc,50,1070,50,1070,0,0,antigo
./tfcs/edinelco/s1/S1-nth_prime5_inc.tfc,50,1070,50,1083,0,-13,novo
./tfcs/edinelco/s1/S1-nth_prime5_inc.tfc,50,1070,50,1083,0,-13,antigo-novo
./tfcs/edinelco/s1/S1-nth_prime5_inc.tfc,50,1070,50,1083,0,-13,novo-antigo
./tfcs/edinelco/s1/S1-nth_prime5_inc_inv.tfc,44,887,43,883,1,4,antigo
./tfcs/edinelco/s1/S1-nth_prime5_inc_inv.tfc,44,887,42,838,2,49,novo
./tfcs/edinelco/s1/S1-nth_prime5_inc_inv.tfc,44,887,44,880,0,7,antigo-novo
./tfcs/edinelco/s1/S1-nth_prime5_inc_inv.tfc,44,887,42,838,2,49,novo-antigo
./tfcs/edinelco/s1/S1-nth_prime6_inc.tfc,79,3044,78,2951,1,93,antigo
./tfcs/edinelco/s1/S1-nth_prime6_inc.tfc,79,3044,79,2956,0,88,novo
./tfcs/edinelco/s1/S1-nth_prime6_inc.tfc,79,3044,78,2944,1,100,antigo-novo
./tfcs/edinelco/s1/S1-nth_prime6_inc.tfc,79,3044,77,2950,2,94,novo-antigo
./tfcs/edinelco/s1/S1-nth_prime6_inc_inv.tfc,135,6534,127,5982,8,552,antigo
./tfcs/edinelco/s1/S1-nth_prime6_inc_inv.tfc,135,6534,137,6450,-2,84,novo
./tfcs/edinelco/s1/S1-nth_prime6_inc_inv.tfc,135,6534,132,6194,3,340,antigo-novo
./tfcs/edinelco/s1/S1-nth_prime6_inc_inv.tfc,135,6534,130,6039,5,495,novo-antigo
./tfcs/edinelco/s1/S1-nth_prime7_inc.tfc,231,21859,228,21420,3,439,antigo
./tfcs/edinelco/s1/S1-nth_prime7_inc.tfc,231,21859,231,21579,0,280,novo
./tfcs/edinelco/s1/S1-nth_prime7_inc.tfc,231,21859,232,21648,-1,211,antigo-novo
./tfcs/edinelco/s1/S1-nth_prime7_inc.tfc,231,21859,229,21513,2,346,novo-antigo
./tfcs/edinelco/s1/S1-nth_prime7_inc_inv.tfc,305,31304,294,29865,11,1439,antigo
./tfcs/edinelco/s1/S1-nth_prime7_inc_inv.tfc,305,31304,309,31262,-4,42,novo
./tfcs/edinelco/s1/S1-nth_prime7_inc_inv.tfc,305,31304,301,30278,4,1026,antigo-novo
./tfcs/edinelco/s1/S1-nth_prime7_inc_inv.tfc,305,31304,297,30317,8,987,novo-antigo
./tfcs/edinelco/s1/S1-quali.tfc,7,25,7,23,0,2,antigo
./tfcs/edinelco/s1/S1-quali.tfc,7,25,7,25,0,0,novo
./tfcs/edinelco/s1/S1-quali.tfc,7,25,7,25,0,0,antigo-novo
./tfcs/edinelco/s1/S1-quali.tfc,7,25,7,25,0,0,novo-antigo
./tfcs/edinelco/s1/S1-quali_inv.tfc,5,13,5,15,0,-2,antigo
./tfcs/edinelco/s1/S1-quali_inv.tfc,5,13,5,13,0,0,novo
./tfcs/edinelco/s1/S1-quali_inv.tfc,5,13,5,15,0,-2,antigo-novo
./tfcs/edinelco/s1/S1-quali_inv.tfc,5,13,5,13,0,0,novo-antigo
./tfcs/edinelco/s1/S1-quali_inv_inv.tfc,7,25,7,23,0,2,antigo
./tfcs/edinelco/s1/S1-quali_inv_inv.tfc,7,25,7,25,0,0,novo
./tfcs/edinelco/s1/S1-quali_inv_inv.tfc,7,25,7,25,0,0,antigo-novo
./tfcs/edinelco/s1/S1-quali_inv_inv.tfc,7,25,7,25,0,0,novo-antigo
./tfcs/edinelco/s1/S1-toffoli_1.tfc,1,5,1,5,0,0,antigo
./tfcs/edinelco/s1/S1-toffoli_1.tfc,1,5,1,5,0,0,novo
./tfcs/edinelco/s1/S1-toffoli_1.tfc,1,5,1,5,0,0,antigo-novo
./tfcs/edinelco/s1/S1-toffoli_1.tfc,1,5,1,5,0,0,novo-antigo
./tfcs/edinelco/s1/S1-toffoli_double_2.tfc,2,26,2,26,0,0,antigo
./tfcs/edinelco/s1/S1-toffoli_double_2.tfc,2,26,2,26,0,0,novo
./tfcs/edinelco/s1/S1-toffoli_double_2.tfc,2,26,2,26,0,0,antigo-novo
./tfcs/edinelco/s1/S1-toffoli_double_2.tfc,2,26,2,26,0,0,novo-antigo
